"Id","Sales"
5377,7604.55
5378,6598.78
5379,5838.93
5380,7218.99
5381,5502.70
5382,6678.72
5383,6608.41
5384,6255.02
5385,7616.92
5386,5928.30
5387,6930.97
5388,6288.64
5389,5391.74
5390,5832.21
5391,6595.40
5392,7193.38
5393,7529.02
5394,6644.88
5395,6052.22
5396,6025.41
5397,7514.64
5398,5156.67
5399,6568.07
5400,4609.79
5401,6360.60
5402,6999.73
5403,4780.26
5404,6316.77
5405,5059.29
5406,4604.34
5407,5806.55
5408,6979.43
5409,6309.22
5410,5754.90
5411,7229.36
5412,7062.97
5413,4251.07
5414,4929.68
5415,7205.96
5416,6631.41
5417,7702.46
5418,4232.99
5419,5723.38
5420,5567.26
5421,6146.53
5422,6772.83
5423,6351.66
5424,5768.67
5425,5120.56
5426,6739.72
5427,6410.75
5428,5721.36
5429,6496.88
5430,5653.39
5431,5241.96
5432,8181.68
5433,7030.85
5434,6036.60
5435,6350.09
5436,6582.23
5437,6185.71
5438,6762.84
5439,6346.10
5440,7689.75
5441,6420.04
5442,6012.29
5443,4976.16
5444,6480.33
5445,5231.93
5446,7460.02
5447,5745.72
5448,5581.79
5449,4320.86
5450,7738.02
5451,6687.08
5452,6509.92
5453,4993.43
5454,4450.94
5455,7033.31
5456,6742.13
5457,5582.71
5458,5136.50
5459,5460.73
5460,5287.86
5461,6484.25
5462,5471.10
5463,5410.69
5464,7046.85
5465,6607.72
5466,5589.88
5467,6037.77
5468,6588.38
5469,4180.51
5470,6010.26
5471,5503.35
5472,5386.94
5473,4547.25
5474,6946.35
5475,6505.07
5476,6974.29
5477,5832.45
5478,5040.37
5479,5484.91
5480,5900.45
5481,6711.78
5482,6652.43
5483,5238.16
5484,6403.34
5485,6848.87
5486,6720.56
5487,4279.05
5488,6597.73
5489,6071.75
5490,5149.21
5491,6977.40
5492,4907.52
5493,7158.53
5494,7816.60
5495,6118.73
5496,6286.07
5497,6004.56
5498,5863.15
5499,4505.72
5500,7634.33
5501,5838.63
5502,6060.49
5503,3205.17
5504,6717.38
5505,7180.89
5506,5182.91
5507,7299.28
5508,7052.24
5509,6618.76
5510,4522.65
5511,4356.92
5512,5201.27
5513,6292.87
5514,4444.92
5515,5898.99
5516,5613.53
5517,6022.25
5518,4901.98
5519,4679.17
5520,7049.61
5521,4673.25
5522,5665.47
5523,7639.00
5524,4737.69
5525,6602.40
5526,5996.81
5527,6470.17
5528,7793.07
5529,5429.26
5530,5443.97
5531,6759.71
5532,6935.77
5533,6302.81
5534,4896.93
5535,7898.13
5536,5971.68
5537,7211.13
5538,5744.28
5539,6127.70
5540,6321.35
5541,5747.64
5542,5406.09
5543,5999.67
5544,6738.22
5545,6172.59
5546,4672.57
5547,5893.05
5548,7078.81
5549,7045.93
5550,5977.40
5551,5807.43
5552,4004.61
5553,6161.00
5554,6624.39
5555,4628.55
5556,6341.29
5557,6116.72
5558,5987.99
5559,5706.36
5560,7315.26
5561,6853.41
5562,6974.03
5563,6085.32
5564,4450.41
5565,6907.38
5566,5852.39
5567,7614.23
5568,7131.92
5569,6155.43
5570,6483.74
5571,7579.86
5572,7173.89
5573,6655.64
5574,5828.48
5575,6935.95
5576,5866.89
5577,7476.15
5578,5371.17
5579,5728.89
5580,5084.98
5581,5148.85
5582,6595.14
5583,5406.23
5584,6594.50
5585,7432.91
5586,6582.42
5587,6669.20
5588,6279.70
5589,6490.84
5590,6625.25
5591,6782.61
5592,6428.87
5593,5778.94
5594,5005.03
5595,6194.59
5596,6156.29
5597,7100.67
5598,6554.29
5599,6967.43
5600,5723.75
5601,5052.78
5602,7139.41
5603,7081.13
5604,4751.93
5605,5468.10
5606,6327.36
5607,6800.99
5608,5963.46
5609,5207.28
5610,6005.47
5611,6935.61
5612,5902.50
5613,5376.16
5614,5628.81
5615,6749.31
5616,3345.72
5617,5284.76
5618,6790.95
5619,6102.99
5620,6473.13
5621,5713.19
5622,6199.50
5623,6941.17
5624,7099.84
5625,5357.03
5626,4854.54
5627,5049.48
5628,5322.70
5629,7123.11
5630,5419.39
5631,6315.69
5632,6394.18
5633,6645.24
5634,4760.24
5635,6534.36
5636,5852.54
5637,6556.38
5638,4377.71
5639,6570.99
5640,6859.41
5641,5869.74
5642,7434.95
5643,6949.73
5644,6465.53
5645,5890.22
5646,5889.68
5647,6844.78
5648,7873.39
5649,5120.75
5650,6031.65
5651,5077.63
5652,6373.31
5653,5603.11
5654,6005.53
5655,5501.54
5656,5387.92
5657,5850.30
5658,6284.14
5659,6292.97
5660,6634.45
5661,7817.38
5662,6652.06
5663,7105.90
5664,4289.31
5665,6765.02
5666,6569.83
5667,5661.51
5668,5772.94
5669,6323.95
5670,6583.83
5671,5875.88
5672,5493.46
5673,6998.45
5674,6339.13
5675,7140.73
5676,5962.83
5677,6732.58
5678,6744.80
5679,5896.40
5680,6802.81
5681,6686.07
5682,6704.76
5683,6720.23
5684,4629.62
5685,5909.34
5686,5668.70
5687,6954.49
5688,5553.44
5689,5759.94
5690,7291.10
5691,6914.61
5692,4528.23
5693,6371.41
5694,6884.90
5695,6114.99
5696,6352.76
5697,5593.92
5698,7254.42
5699,6136.48
5700,5301.39
5701,6079.15
5702,5983.15
5703,6610.54
5704,6679.67
5705,6047.71
5706,5758.23
5707,6673.14
5708,7698.56
5709,6304.22
5710,5598.91
5711,6478.13
5712,5736.70
5713,4993.10
5714,5758.45
5715,7480.55
5716,6758.71
5717,4726.36
5718,6531.00
5719,4983.28
5720,6056.18
5721,7035.67
5722,4958.74
5723,6269.45
5724,6318.54
5725,4275.38
5726,6057.53
5727,7832.60
5728,5327.51
5729,5561.45
5730,4772.53
5731,5942.51
5732,5759.27
5733,7345.62
5734,5042.88
5735,7154.73
5736,6545.34
5737,6687.15
5738,5032.98
5739,7170.85
5740,4839.51
5741,4400.07
5742,6276.98
5743,6080.42
5744,5448.34
5745,5475.51
5746,7646.63
5747,7062.01
5748,6696.07
5749,7630.31
5750,4655.27
5751,6100.83
5752,5689.63
5753,6320.22
5754,5844.36
5755,6277.40
5756,6698.84
5757,6987.42
5758,5487.23
5759,6285.88
5760,4943.04
5761,6496.41
5762,7410.54
5763,5937.16
5764,6731.92
5765,5280.25
5766,4330.61
5767,6591.56
5768,7415.46
5769,7329.25
5770,5296.98
5771,6820.24
5772,8224.94
5773,7878.94
5774,4359.96
5775,6633.82
5776,6805.81
5777,6938.36
5778,4989.87
5779,7105.84
5780,5062.18
5781,7021.55
5782,6185.39
5783,4646.87
5784,6789.02
5785,6486.26
5786,5913.98
5787,6582.58
5788,5409.27
5789,6336.29
5790,5851.08
5791,5467.97
5792,6329.40
5793,4913.31
5794,6137.48
5795,7258.39
5796,6414.28
5797,5847.18
5798,4895.17
5799,5815.91
5800,5436.82
5801,6889.55
5802,7296.70
5803,4841.72
5804,7212.37
5805,6375.05
5806,6098.01
5807,5771.18
5808,7513.10
5809,6786.78
5810,5637.52
5811,5966.41
5812,6869.59
5813,4239.27
5814,4249.85
5815,5301.00
5816,6585.68
5817,6292.47
5818,4906.15
5819,6819.16
5820,6199.58
5821,6298.32
5822,5022.71
5823,5105.49
5824,6942.14
5825,5634.08
5826,6746.90
5827,3986.24
5828,6243.51
5829,6417.34
5830,4706.88
5831,7977.08
5832,4328.85
5833,3578.23
5834,3695.56
5835,5849.21
5836,5742.87
5837,7396.16
5838,6868.94
5839,5263.01
5840,6727.81
5841,5493.99
5842,6246.59
5843,5672.20
5844,5142.42
5845,6921.87
5846,6273.38
5847,4828.16
5848,5425.86
5849,6495.66
5850,6015.25
5851,4965.94
5852,5960.24
5853,7526.40
5854,6011.58
5855,7190.61
5856,7716.49
5857,6583.20
5858,4729.32
5859,6898.43
5860,7333.05
5861,6096.91
5862,6774.44
5863,7207.16
5864,5966.42
5865,5173.52
5866,5486.62
5867,6552.68
5868,5578.34
5869,7840.46
5870,6681.04
5871,5601.09
5872,5144.39
5873,6131.19
5874,5985.40
5875,4865.55
5876,8057.62
5877,7740.20
5878,6599.09
5879,5804.65
5880,6708.87
5881,6961.88
5882,3695.13
5883,6032.22
5884,7430.32
5885,5545.24
5886,5474.69
5887,7873.61
5888,5739.46
5889,5377.11
5890,7391.01
5891,6080.56
5892,5405.45
5893,6867.15
5894,6562.53
5895,6810.36
5896,5957.91
5897,5303.61
5898,7040.16
5899,5124.27
5900,6690.03
5901,6254.50
5902,7115.88
5903,5758.45
5904,4888.03
5905,5966.45
5906,7364.58
5907,5806.51
5908,6830.71
5909,5472.65
5910,6340.54
5911,5442.76
5912,6151.55
5913,7492.28
5914,5136.64
5915,5261.91
5916,6260.59
5917,6478.90
5918,6602.36
5919,4454.49
5920,6043.04
5921,6356.29
5922,7276.87
5923,6759.35
5924,6731.56
5925,5957.28
5926,6315.37
5927,6099.62
5928,6908.24
5929,7403.60
5930,5318.91
5931,6181.81
5932,6666.18
5933,6885.42
5934,6146.28
5935,5725.15
5936,7488.11
5937,6918.77
5938,5942.48
5939,5905.37
5940,6268.95
5941,5742.01
5942,6356.29
5943,6465.35
5944,6395.76
5945,5673.37
5946,6635.61
5947,6613.95
5948,6164.38
5949,6435.47
5950,4031.48
5951,6825.29
5952,6734.19
5953,6022.06
5954,5355.30
5955,7051.20
5956,5496.76
5957,5736.74
5958,6994.56
5959,7330.97
5960,5911.62
5961,6807.99
5962,6923.20
5963,6134.49
5964,5853.42
5965,7323.06
5966,5730.38
5967,6011.80
5968,7320.48
5969,5768.45
5970,6797.72
5971,5778.78
5972,7880.02
5973,6625.53
5974,5710.97
5975,5288.19
5976,6778.87
5977,6541.53
5978,6289.07
5979,6481.15
5980,7345.78
5981,4559.47
5982,4852.44
5983,5712.42
5984,5863.80
5985,7393.02
5986,5314.74
5987,5410.49
5988,7175.22
5989,6272.64
5990,6253.35
5991,7360.31
5992,6328.36
5993,6935.36
5994,6932.23
5995,6905.85
5996,5726.37
5997,6403.45
5998,6341.29
5999,6304.02
6000,7115.66
6001,5207.32
6002,6899.53
6003,6293.98
6004,5633.48
6005,5615.82
6006,5009.01
6007,6202.53
6008,6178.37
6009,6850.40
6010,6798.36
6011,6616.90
6012,6069.15
6013,7169.88
6014,5336.32
6015,5809.01
6016,4375.14
6017,6881.13
6018,6152.61
6019,5828.73
6020,6473.76
6021,5928.30
6022,6608.80
6023,4783.48
6024,5598.72
6025,7239.04
6026,5816.06
6027,5957.24
6028,6938.77
6029,7600.36
6030,5041.23
6031,7209.00
6032,4849.55
6033,6227.01
6034,6554.07
6035,7175.08
6036,4844.84
6037,6144.74
6038,6310.01
6039,6039.63
6040,5853.13
6041,5474.06
6042,5663.51
6043,7159.52
6044,6033.00
6045,6025.42
6046,5861.72
6047,6189.35
6048,6560.47
6049,7003.77
6050,5902.53
6051,6212.71
6052,6163.69
6053,5890.01
6054,7172.48
6055,5360.85
6056,6543.77
6057,6201.74
6058,6147.06
6059,6630.12
6060,6730.38
6061,6426.09
6062,5305.54
6063,7327.01
6064,7307.71
6065,4946.18
6066,6567.91
6067,5518.15
6068,5657.07
6069,6702.05
6070,7361.31
6071,5233.79
6072,6951.70
6073,5998.31
6074,6475.91
6075,6420.11
6076,6679.16
6077,6442.23
6078,5698.42
6079,5692.43
6080,6347.70
6081,7542.97
6082,6468.98
6083,5875.73
6084,5519.56
6085,6705.20
6086,6550.07
6087,5841.40
6088,7192.11
6089,5878.60
6090,6795.95
6091,7268.75
6092,3504.71
6093,7029.67
6094,4761.75
6095,4458.07
6096,4389.44
6097,6020.29
6098,4385.04
6099,6115.95
6100,6469.09
6101,5469.79
6102,5976.63
6103,6863.41
6104,6683.52
6105,4177.93
6106,6936.19
6107,6769.71
6108,7104.48
6109,7532.09
6110,4477.07
6111,7139.37
6112,6758.88
6113,6141.29
6114,6646.18
6115,5964.04
6116,6208.11
6117,5793.72
6118,6148.55
6119,5961.61
6120,5125.76
6121,5869.23
6122,6941.15
6123,5955.62
6124,3763.80
6125,4561.30
6126,6881.78
6127,5880.73
6128,6469.09
6129,5264.47
6130,4854.27
6131,7029.31
6132,5555.90
6133,6846.30
6134,5900.04
6135,6662.62
6136,6803.14
6137,6063.70
6138,4910.13
6139,5404.29
6140,4538.66
6141,5306.62
6142,5421.35
6143,5361.38
6144,6775.21
6145,6751.58
6146,7558.06
6147,7929.46
6148,6520.00
6149,4745.22
6150,6237.60
6151,6048.18
6152,6827.12
6153,7462.98
6154,6052.52
6155,6055.34
6156,5915.79
6157,5205.41
6158,7315.46
6159,6553.07
6160,5065.68
6161,5759.61
6162,7033.47
6163,7150.91
6164,5861.92
6165,5993.94
6166,5524.84
6167,6869.19
6168,6916.32
6169,5330.61
6170,6332.36
6171,5601.01
6172,7205.20
6173,7186.79
6174,6168.26
6175,6998.78
6176,7214.33
6177,6357.19
6178,4433.94
6179,6403.38
6180,6422.84
6181,7969.33
6182,6290.90
6183,6439.65
6184,6374.01
6185,6246.92
6186,5916.94
6187,6413.51
6188,7348.96
6189,5868.74
6190,5395.36
6191,6783.51
6192,4576.75
6193,5509.35
6194,8092.33
6195,5084.42
6196,6747.79
6197,6213.44
6198,6395.72
6199,7359.23
6200,7261.79
6201,5867.97
6202,6769.69
6203,5457.10
6204,5757.15
6205,5706.36
6206,5994.85
6207,5469.87
6208,5458.09
6209,5192.14
6210,5774.41
6211,5725.15
6212,5160.01
6213,4994.47
6214,6088.87
6215,5410.04
6216,7042.65
6217,4839.73
6218,5980.80
6219,4863.73
6220,5117.15
6221,5596.07
6222,7365.71
6223,7635.55
6224,6133.52
6225,7324.44
6226,6199.94
6227,7057.24
6228,4407.19
6229,6306.64
6230,7100.67
6231,6927.91
6232,6596.72
6233,5740.23
6234,6360.29
6235,6932.98
6236,6176.77
6237,4559.51
6238,5952.63
6239,7299.91
6240,5645.02
6241,7043.93
6242,6198.88
6243,7002.79
6244,5976.66
6245,7391.84
6246,6518.27
6247,6883.71
6248,6117.59
6249,7937.39
6250,5834.03
6251,6094.27
6252,6974.43
6253,5215.45
6254,6298.83
6255,6802.81
6256,4939.45
6257,6501.84
6258,6895.30
6259,4413.85
6260,7371.31
6261,4336.76
6262,5419.78
6263,6687.63
6264,6589.58
6265,6197.53
6266,4639.82
6267,6729.58
6268,6292.43
6269,4807.86
6270,7228.72
6271,7399.42
6272,6738.31
6273,7362.86
6274,5221.04
6275,5492.27
6276,5506.39
6277,6484.15
6278,6256.80
6279,6610.13
6280,7180.26
6281,5242.15
6282,5451.42
6283,5621.83
6284,6489.65
6285,6295.61
6286,7082.09
6287,4041.36
6288,7361.27
6289,5962.66
6290,6437.97
6291,6872.60
6292,7602.43
6293,5259.78
6294,7254.48
6295,5549.36
6296,5681.69
6297,5980.03
6298,6538.71
6299,4992.75
6300,6663.97
6301,5486.73
6302,6153.47
6303,7424.91
6304,4809.30
6305,5695.40
6306,6708.66
6307,6336.57
6308,7352.34
6309,5413.02
6310,4518.85
6311,7278.73
6312,6802.36
6313,7302.10
6314,7038.48
6315,5525.52
6316,5207.26
6317,6318.18
6318,5928.16
6319,6984.80
6320,7207.32
6321,5296.35
6322,5518.98
6323,4517.48
6324,4381.44
6325,4450.62
6326,6932.01
6327,6761.25
6328,5871.70
6329,4504.95
6330,7140.59
6331,5769.82
6332,6953.17
6333,5081.61
6334,5909.17
6335,6687.48
6336,6421.06
6337,6060.99
6338,6890.27
6339,5782.39
6340,8053.83
6341,6567.02
6342,6218.62
6343,5823.41
6344,6584.64
6345,4903.78
6346,6608.30
6347,6563.57
6348,3650.01
6349,7641.12
6350,6648.61
6351,6992.20
6352,6299.18
6353,6480.49
6354,6232.11
6355,5017.26
6356,5881.50
6357,6329.81
6358,7366.46
6359,5257.32
6360,6169.49
6361,6212.53
6362,6105.42
6363,5795.88
6364,7223.31
6365,6478.71
6366,4976.51
6367,5002.67
6368,6405.03
6369,5918.35
6370,4963.75
6371,6348.52
6372,6122.99
6373,5475.91
6374,4454.81
6375,4774.78
6376,6570.05
6377,7796.07
6378,5333.28
6379,6454.60
6380,6611.72
6381,7059.89
6382,7204.58
6383,6006.06
6384,6211.92
6385,5123.93
6386,6042.82
6387,6394.80
6388,6625.88
6389,6021.84
6390,5683.40
6391,6639.79
6392,6882.33
6393,7835.13
6394,4435.12
6395,6890.30
6396,7171.18
6397,6217.75
6398,7103.59
6399,6664.73
6400,7531.61
6401,5602.51
6402,5937.47
6403,5250.07
6404,6184.96
6405,5559.00
6406,4279.01
6407,6577.09
6408,5063.27
6409,4308.72
6410,6923.20
6411,7005.10
6412,6727.82
6413,6217.98
6414,5216.22
6415,5124.73
6416,5991.11
6417,6496.66
6418,7030.30
6419,6684.45
6420,5541.26
6421,6517.55
6422,5554.69
6423,6634.66
6424,5871.06
6425,6370.04
6426,5636.31
6427,6745.18
6428,6478.76
6429,7233.31
6430,5939.33
6431,6503.23
6432,7402.24
6433,6491.66
6434,5948.74
6435,6739.72
6436,5656.96
6437,4231.92
6438,4770.82
6439,6844.78
6440,6548.06
6441,6456.17
6442,6393.18
6443,7176.62
6444,6204.52
6445,7760.46
6446,6756.08
6447,7203.79
6448,4714.37
6449,5976.21
6450,6597.98
6451,6237.60
6452,4893.21
6453,5852.70
6454,5903.22
6455,6414.57
6456,4950.97
6457,4284.31
6458,5907.99
6459,5827.65
6460,5371.38
6461,5373.53
6462,3834.29
6463,7371.53
6464,6408.26
6465,5399.49
6466,6804.77
6467,7204.95
6468,7015.90
6469,5817.25
6470,5124.87
6471,7019.94
6472,5142.31
6473,7135.00
6474,6475.33
6475,6654.86
6476,5933.47
6477,6454.77
6478,5606.10
6479,6717.23
6480,6148.47
6481,5876.78
6482,4880.25
6483,5802.37
6484,5355.59
6485,7250.43
6486,6902.16
6487,6955.13
6488,5669.07
6489,5525.92
6490,5215.76
6491,4764.52
6492,5372.02
6493,6237.60
6494,5655.72
6495,6029.19
6496,5841.73
6497,6974.83
6498,6416.28
6499,6531.18
6500,6474.07
6501,5886.08
6502,5736.65
6503,5809.83
6504,6142.02
6505,4975.98
6506,5780.84
6507,5808.88
6508,6533.16
6509,5598.48
6510,4688.93
6511,4935.42
6512,4771.93
6513,7017.97
6514,5976.09
6515,6176.82
6516,5581.16
6517,6853.82
6518,6185.32
6519,6741.91
6520,4771.60
6521,6143.24
6522,6323.32
6523,6115.53
6524,6022.64
6525,6632.03
6526,7171.93
6527,6276.26
6528,4584.12
6529,7001.14
6530,7490.77
6531,7168.03
6532,6535.30
6533,6269.51
6534,6232.52
6535,5803.47
6536,6364.05
6537,5793.84
6538,4860.43
6539,6020.64
6540,5248.53
6541,6509.39
6542,6108.32
6543,6052.75
6544,6817.91
6545,5322.70
6546,6620.88
6547,6422.29
6548,5807.33
6549,5984.58
6550,6658.82
6551,6277.90
6552,6611.86
6553,5035.70
6554,7011.51
6555,7030.71
6556,5210.81
6557,6458.36
6558,7516.42
6559,6003.66
6560,6315.77
6561,7388.21
6562,5923.30
6563,5787.06
6564,6274.16
6565,4320.30
6566,6165.02
6567,6513.81
6568,6426.50
6569,5281.50
6570,6592.58
6571,6642.60
6572,7141.77
6573,3857.62
6574,6839.66
6575,5864.10
6576,6004.89
6577,6846.82
6578,4405.27
6579,5226.56
6580,7243.39
6581,4963.15
6582,6721.39
6583,6091.05
6584,5373.53
6585,4640.18
6586,6185.99
6587,6071.48
6588,6573.79
6589,6694.34
6590,5848.34
6591,6722.42
6592,6542.93
6593,6017.74
6594,5322.36
6595,6768.87
6596,5237.03
6597,5290.57
6598,7320.07
6599,5668.92
6600,5821.50
6601,5985.40
6602,6381.77
6603,6625.34
6604,6119.77
6605,6015.31
6606,7773.55
6607,6212.80
6608,6610.90
6609,6106.77
6610,6253.17
6611,5790.30
6612,6524.55
6613,6747.33
6614,5321.32
6615,5505.17
6616,4162.91
6617,5758.13
6618,8011.61
6619,6795.42
6620,7102.27
6621,4553.97
6622,5201.51
6623,6407.12
6624,6805.81
6625,7195.07
6626,5121.91
6627,6286.24
6628,6061.98
6629,7015.35
6630,5431.53
6631,6189.14
6632,7369.45
6633,7235.08
6634,6594.09
6635,6647.20
6636,5688.06
6637,6433.20
6638,6094.63
6639,5120.51
6640,7457.10
6641,6503.23
6642,6627.90
6643,7423.09
6644,4852.97
6645,5297.43
6646,7972.14
6647,4819.65
6648,5319.25
6649,4997.22
6650,4212.78
6651,6988.80
6652,7520.39
6653,5831.75
6654,5546.23
6655,6936.36
6656,7201.82
6657,6785.24
6658,5333.42
6659,4624.61
6660,6681.75
6661,5858.13
6662,4786.72
6663,4708.95
6664,6993.61
6665,7040.67
6666,5952.46
6667,6220.34
6668,6094.64
6669,6706.19
6670,5055.74
6671,6144.70
6672,6862.22
6673,6991.60
6674,6145.25
6675,7239.94
6676,5901.03
6677,5127.47
6678,7053.25
6679,5277.86
6680,5868.74
6681,5742.65
6682,6831.30
6683,4436.29
6684,6312.64
6685,6441.60
6686,4892.05
6687,7195.38
6688,3749.14
6689,4962.57
6690,5599.47
6691,6527.04
6692,7230.72
6693,6109.17
6694,6303.83
6695,6272.72
6696,6498.27
6697,6711.78
6698,7041.88
6699,6299.02
6700,5022.25
6701,6058.35
6702,6250.38
6703,5594.91
6704,6148.53
6705,6905.62
6706,6848.83
6707,5199.72
6708,6712.78
6709,5740.46
6710,5581.75
6711,7219.52
6712,7476.59
6713,6584.58
6714,5531.20
6715,6488.21
6716,5752.31
6717,6785.31
6718,7771.51
6719,6151.70
6720,7395.47
6721,4331.58
6722,5146.77
6723,5921.57
6724,6841.84
6725,6981.39
6726,5887.46
6727,5504.90
6728,6151.84
6729,5123.64
6730,5816.43
6731,4988.28
6732,6162.01
6733,5170.25
6734,7731.80
6735,7245.43
6736,5587.26
6737,7290.77
6738,5079.08
6739,7067.42
6740,5890.42
6741,7679.38
6742,5044.15
6743,6728.81
6744,6368.28
6745,5184.92
6746,6494.74
6747,6181.40
6748,5113.98
6749,7348.38
6750,6971.25
6751,5647.72
6752,5604.06
6753,4756.12
6754,6498.06
6755,5156.58
6756,6818.93
6757,7010.19
6758,5945.46
6759,6314.02
6760,4452.53
6761,4575.51
6762,6564.12
6763,5775.98
6764,6457.83
6765,6137.08
6766,6759.71
6767,6242.25
6768,5705.63
6769,5506.76
6770,5323.95
6771,6855.19
6772,6564.48
6773,5777.58
6774,6640.65
6775,5617.49
6776,5763.77
6777,6429.69
6778,4905.48
6779,6753.31
6780,6322.63
6781,5807.73
6782,7522.40
6783,6232.41
6784,6194.12
6785,7064.15
6786,4486.01
6787,5936.47
6788,6195.36
6789,4477.80
6790,5955.09
6791,5762.87
6792,6362.44
6793,5764.72
6794,7547.79
6795,4594.67
6796,7712.54
6797,5334.63
6798,6136.16
6799,5385.92
6800,6056.32
6801,5364.58
6802,6136.48
6803,6357.19
6804,6049.03
6805,6366.60
6806,4696.74
6807,6360.23
6808,7193.38
6809,6559.83
6810,5094.57
6811,7534.00
6812,5260.05
6813,5388.10
6814,6084.93
6815,5993.70
6816,5210.14
6817,6574.46
6818,7183.11
6819,6118.98
6820,5806.70
6821,6517.55
6822,5735.03
6823,6552.66
6824,7385.85
6825,5752.92
6826,6843.21
6827,5663.39
6828,6610.13
6829,5850.22
6830,4121.67
6831,5439.58
6832,5282.03
6833,7310.07
6834,7960.39
6835,6044.82
6836,5710.79
6837,4875.88
6838,7031.75
6839,5187.33
6840,5931.10
6841,5903.41
6842,5157.62
6843,5166.76
6844,5578.34
6845,6597.98
6846,7441.07
6847,6630.92
6848,6920.65
6849,6405.57
6850,7546.97
6851,7077.32
6852,6824.93
6853,5924.86
6854,6699.48
6855,6694.48
6856,6456.62
6857,6413.31
6858,5573.96
6859,8476.64
6860,4923.54
6861,7016.67
6862,5595.25
6863,5579.20
6864,5258.42
6865,6335.25
6866,6903.22
6867,6768.06
6868,8430.36
6869,7187.93
6870,6605.32
6871,6952.91
6872,4143.56
6873,6545.12
6874,6124.13
6875,3458.64
6876,5866.72
6877,5322.28
6878,5465.64
6879,4854.87
6880,5561.78
6881,6662.99
6882,5762.37
6883,4757.97
6884,7243.35
6885,5506.62
6886,5441.61
6887,6671.40
6888,5021.21
6889,5336.85
6890,5392.72
6891,6100.46
6892,3389.97
6893,5444.45
6894,5843.79
6895,5705.85
6896,7507.45
6897,5121.52
6898,5943.72
6899,7343.74
6900,6128.72
6901,6337.50
6902,8126.27
6903,5462.73
6904,6389.76
6905,6001.15
6906,6320.36
6907,4630.19
6908,7016.14
6909,4773.51
6910,6717.43
6911,5308.74
6912,5678.26
6913,6142.79
6914,6454.77
6915,6732.46
6916,4270.01
6917,6491.15
6918,5776.35
6919,6562.70
6920,6267.14
6921,7626.28
6922,6269.12
6923,5073.22
6924,4562.74
6925,5381.56
6926,6416.28
6927,5425.86
6928,7531.20
6929,6020.59
6930,6717.60
6931,6915.25
6932,6611.70
6933,6689.34
6934,4701.73
6935,5878.03
6936,4871.63
6937,7760.47
6938,6659.63
6939,7548.01
6940,5498.85
6941,5850.95
6942,7253.02
6943,5180.69
6944,6147.14
6945,4296.95
6946,6027.45
6947,7140.41
6948,6202.54
6949,6280.88
6950,6339.99
6951,4275.60
6952,6135.89
6953,6699.61
6954,5133.50
6955,7429.50
6956,6373.96
6957,4827.36
6958,4813.20
6959,6513.78
6960,7002.19
6961,5944.69
6962,6927.87
6963,6132.75
6964,6804.55
6965,4085.81
6966,5319.51
6967,6228.46
6968,5974.80
6969,5403.29
6970,6593.77
6971,6257.37
6972,5818.28
6973,5408.09
6974,5530.92
6975,7365.95
6976,6484.94
6977,6918.38
6978,6577.75
6979,5768.38
6980,5660.47
6981,4783.51
6982,7383.04
6983,7598.84
6984,6347.63
6985,5619.99
6986,4913.74
6987,5949.09
6988,5333.88
6989,7165.07
6990,5509.34
6991,5245.00
6992,7277.33
6993,5526.48
6994,5973.03
6995,5234.03
6996,4865.63
6997,5595.93
6998,4682.57
6999,5953.23
7000,6748.75
7001,5624.23
7002,6683.75
7003,6812.09
7004,6528.53
7005,5104.16
7006,7073.77
7007,6346.70
7008,7451.83
7009,6994.75
7010,6687.26
7011,6684.16
7012,7519.03
7013,5628.60
7014,7219.35
7015,6119.13
7016,5245.57
7017,5110.56
7018,5838.99
7019,6235.60
7020,5945.74
7021,5190.28
7022,5916.22
7023,7010.19
7024,7182.84
7025,6653.59
7026,5161.07
7027,7283.62
7028,5688.08
7029,6305.10
7030,5908.17
7031,6008.88
7032,6606.39
7033,6168.37
7034,5252.41
7035,5746.28
7036,6793.37
7037,5803.47
7038,6229.51
7039,6444.80
7040,6090.54
7041,8076.62
7042,6623.94
7043,5827.63
7044,6787.65
7045,6853.41
7046,6496.15
7047,5318.94
7048,4535.48
7049,6340.34
7050,7096.70
7051,5542.49
7052,7642.27
7053,8176.19
7054,5790.53
7055,6008.70
7056,6900.93
7057,6398.31
7058,5595.71
7059,5196.27
7060,5958.32
7061,6655.77
7062,6298.84
7063,5289.82
7064,7425.32
7065,4438.22
7066,3768.85
7067,6185.72
7068,5241.20
7069,5238.04
7070,5734.97
7071,6549.04
7072,6419.73
7073,5935.13
7074,6190.32
7075,6270.15
7076,5115.52
7077,5166.76
7078,6515.15
7079,6761.08
7080,6460.99
7081,5927.79
7082,6439.24
7083,5712.89
7084,3908.10
7085,6810.92
7086,6017.17
7087,6208.40
7088,6510.94
7089,5707.81
7090,5756.05
7091,6243.56
7092,5461.13
7093,4768.70
7094,7728.06
7095,6103.01
7096,6560.16
7097,7233.07
7098,5340.41
7099,6975.88
7100,5623.80
7101,6603.76
7102,5981.99
7103,5948.66
7104,7133.78
7105,7438.05
7106,6319.81
7107,6145.49
7108,5479.14
7109,6430.61
7110,6949.24
7111,7350.74
7112,4967.75
7113,5495.40
7114,6188.58
7115,5310.98
7116,5819.50
7117,5008.27
7118,5203.02
7119,6925.32
7120,6505.60
7121,5827.77
7122,6046.78
7123,6414.35
7124,6875.58
